Age	Gender	Ethnic Group Description	Subject Catalog Nbr	Instruction Mode Group	Session	Official Grade	
32	Male	Hispanic/Latino	ACG2021	1	14	WF	
35	Male	Hispanic/Latino	ACG2021	1	14	WF	
41	Male	Hispanic/Latino	ACG2021	1	8	A	
19	Male	White	ACG2021	1	14	A	
23	Female	White	ACG2021	1	14	W	
19	Male	Not Specified	ACG2021	1	14	A	
21	Female	Black/African American	ACG2021	1	8	F	
32	Male	Hispanic/Latino	ACG2021	1	14	A	
28	Female	White	ACG2021	1	14	D	
26	Male	White	ACG2021	1	14	A	
19	Male	White	ACG2021	1	8	A	
18	Male	White	ACG2021	1	14	A	
21	Female	White	ACG2021	1	14	B	
19	Male	White	ACG2021	1	14	A	
19	Unknown	Not Specified	ACG2021	1	8	B	
21	Female	White	ACG2021	1	14	A	
22	Male	White	ACG2021	1	14	A	
21	Female	White	ACG2021	1	14	A	
20	Female	Hispanic/Latino	ACG2021	1	8	A	
20	Male	White	ACG2021	1	14	B	
19	Unknown	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	8	A	
36	Male	White	ACG2021	1	14	F	
25	Female	White	ACG2021	1	14	B	
28	Female	White	ACG2021	1	14	C	
20	Male	White	ACG2021	1	8	A	
30	Male	White	ACG2021	1	14	B	
21	Female	White	ACG2021	1	14	B	
32	Male	Hispanic/Latino	ACG2021	1	14	B	
22	Male	White	ACG2021	1	8	A	
20	Male	White	ACG2021	1	14	C	
21	Female	White	ACG2021	1	14	A	
28	Female	White	ACG2021	1	14	B	
22	Male	White	ACG2021	1	8	A	
21	Male	White	ACG2021	1	14	F	
21	Male	White	ACG2021	1	14	A	
22	Male	Hispanic/Latino	ACG2021	1	14	B	
21	Male	White	ACG2021	1	8	B	
24	Male	White	ACG2021	1	14	B	
22	Male	Hispanic/Latino	ACG2021	1	14	A	
26	Male	White	ACG2021	1	14	C	
26	Female	White	ACG2021	1	8	B	
35	Female	White	ACG2021	1	14	A	
24	Unknown	Black/African American	ACG2021	1	14	F	
35	Male	Hispanic/Latino	ACG2021	1	14	F	
25	Female	White	ACG2021	1	8	W	
22	Female	White	ACG2021	1	14	C	
21	Female	White	ACG2021	1	14	A	
22	Female	White	ACG2021	1	14	B	
20	Female	White	ACG2021	1	8	A	
21	Female	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	14	A	
21	Male	White	ACG2021	1	14	B	
20	Female	White	ACG2021	1	8	B	
20	Female	Hispanic/Latino	ACG2021	1	14	A	
19	Female	White	ACG2021	1	14	B	
20	Female	White	ACG2021	1	14	A	
20	Male	Hispanic/Latino	ACG2021	1	8	A	
19	Female	White	ACG2021	1	14	A	
22	Female	White	ACG2021	1	14	A	
19	Male	White	ACG2021	1	14	C	
20	Female	White	ACG2021	1	8	B	
20	Female	White	ACG2021	1	14	A	
22	Female	White	ACG2021	1	14	A	
22	Female	White	ACG2021	1	14	B	
35	Male	Black/African American	ACG2021	1	8	B	
19	Male	White	ACG2021	1	14	A	
18	Male	White	ACG2021	1	14	B	
19	Female	White	ACG2021	1	14	A	
19	Female	White	ACG2021	1	8	A	
27	Female	Not Specified	ACG2021	1	14	WF	
25	Female	White	ACG2021	1	14	B	
19	Female	White	ACG2021	1	14	B	
26	Female	White	ACG2021	1	8	B	
21	Male	Not Specified	ACG2021	1	14	B	
22	Female	White	ACG2021	1	14	A	
23	Female	Multi-Ethnic	ACG2021	1	14	B	
21	Male	White	ACG2021	1	8	B	
41	Female	White	ACG2021	2	14	A	
22	Female	Hispanic/Latino	ACG2021	2	14	A	
23	Female	Hispanic/Latino	ACG2021	2	14	A	
43	Male	Hispanic/Latino	ACG2021	2	8	B	
47	Female	White	ACG2021	2	14	W	
22	Male	White	ACG2021	2	14	B	
28	Male	Hispanic/Latino	ACG2021	2	14	A	
25	Male	White	ACG2021	2	8	A	
25	Female	Asian	ACG2021	2	14	A	
24	Female	Hispanic/Latino	ACG2021	2	14	A	
25	Female	White	ACG2021	2	14	A	
37	Female	White	ACG2021	2	8	A	
37	Female	White	ACG2021	2	14	A	
33	Female	Black/African American	ACG2021	2	14	B	
38	Male	White	ACG2021	2	14	A	
40	Male	White	ACG2021	2	8	B	
29	Female	Hispanic/Latino	ACG2021	2	14	A	
24	Male	Hispanic/Latino	ACG2021	2	14	B	
27	Female	Asian	ACG2021	2	14	A	
36	Female	White	ACG2021	2	8	C	
23	Male	White	ACG2021	2	14	B	
23	Female	White	ACG2021	2	14	C	
25	Male	White	ACG2021	2	14	D	
26	Male	White	ACG2021	2	8	B	
25	Male	Not Specified	ACG2021	2	14	B	
22	Female	White	ACG2021	2	14	B	
30	Female	Black/African American	ACG2021	2	14	D	
56	Male	White	ACG2021	2	8	A	
24	Female	White	ACG2021	2	14	C	
22	Male	White	ACG2021	2	14	B	
23	Female	White	ACG2021	2	14	W	
27	Female	White	ACG2021	2	8	B	
21	Unknown	White	ACG2021	2	14	A	
35	Male	Hispanic/Latino	ACG2021	2	14	C	
21	Female	Black/African American	ACG2021	2	14	C	
28	Female	Hispanic/Latino	ACG2021	2	8	D	
25	Female	White	ACG2021	2	14	A	
35	Male	White	ACG2021	2	14	A	
26	Female	White	ACG2021	2	14	WF	
31	Male	White	ACG2021	2	8	W	
28	Male	White	ACG2021	2	14	A	
34	Male	White	ACG2021	2	14	A	
33	Male	Black/African American	ACG2021	2	14	C	
19	Female	White	ACG2021	2	8	WF	
27	Male	White	ACG2021	2	14	C	
27	Female	Hispanic/Latino	ACG2021	2	14	A	
24	Male	White	ACG2021	2	14	B	
47	Female	Asian	ACG2021	2	8	A	
47	Female	White	ACG2021	2	14	A	
20	Female	White	ACG2021	2	14	A	
27	Male	White	ACG2021	2	14	C	
22	Male	Asian	ACG2021	2	8	B	
19	Male	White	ACG2021	2	14	A	
32	Female	White	ACG2021	2	14	B	
33	Female	White	ACG2021	2	14	A	
21	Male	White	ACG2021	2	8	B	
22	Unknown	White	ACG2021	2	14	A	
24	Male	White	ACG2021	2	14	C	
25	Male	White	ACG2021	2	14	C	
20	Male	White	ACG2021	2	8	A	
27	Female	Multi-Ethnic	ACG2021	2	14	B	
22	Male	White	ACG2021	2	14	B	
21	Female	White	ACG2021	2	14	B	
22	Male	White	ACG2021	2	8	A	
19	Female	Black/African American	ACG2021	2	14	B	
17	Female	White	ACG2021	2	14	A	
24	Male	White	ACG2021	2	14	F	
25	Male	White	ACG2021	2	8	A	
22	Male	Multi-Ethnic	ACG2021	2	14	F	
20	Male	Hispanic/Latino	ACG2021	2	14	C	
55	Female	Hispanic/Latino	ACG2021	2	14	F	
20	Female	White	ACG2021	2	8	A	
20	Female	White	ACG2021	2	14	A	
20	Female	White	ACG2021	2	14	A	
35	Male	White	ACG2021	2	14	A	
21	Female	White	ACG2021	2	8	B	
21	Male	White	ACG2021	2	14	WF	
20	Female	White	ACG2021	2	14	A	
21	Male	Hispanic/Latino	ACG2021	2	14	B	
21	Male	White	ACG2021	2	8	A	
21	Male	Hispanic/Latino	ACG2021	2	14	A	
20	Male	White	ACG2021	2	14	C	
22	Female	White	ACG2021	2	14	B	
21	Female	White	ACG2021	2	8	C	
21	Female	White	ACG2021	2	14	A	
20	Male	White	ACG2021	2	14	C	
20	Female	White	ACG2021	2	14	B	
27	Female	Hispanic/Latino	ACG2021	2	8	F	
24	Female	Hispanic/Latino	ACG2021	2	14	B	
21	Male	White	ACG2021	2	14	WF	
21	Male	White	ACG2021	2	14	B	
22	Male	White	ACG2021	2	8	F	
51	Female	White	ACG2021	2	14	F	
32	Female	Hispanic/Latino	ACG2021	2	14	C	
29	Female	Not Specified	ACG2021	1	14	W	
25	Female	White	ACG2021	1	8	A	
21	Male	White	ACG2021	1	14	C	
25	Female	White	ACG2021	1	14	C	
35	Female	Black/African American	ACG2021	1	14	F	
21	Female	Multi-Ethnic	ACG2021	1	8	A	
20	Female	White	ACG2021	1	14	A	
23	Female	White	ACG2021	1	14	B	
23	Male	Black/African American	ACG2021	1	14	F	
20	Male	Black/African American	ACG2021	1	8	A	
20	Male	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	14	A	
21	Male	White	ACG2021	1	14	A	
31	Female	White	ACG2021	1	8	B	
22	Male	White	ACG2021	1	14	A	
23	Female	Hispanic/Latino	ACG2021	1	14	W	
21	Male	White	ACG2021	1	14	C	
26	Female	White	ACG2021	1	8	F	
23	Female	Multi-Ethnic	ACG2021	1	14	W	
46	Female	Black/African American	ACG2021	1	14	C	
52	Female	White	ACG2021	1	14	B	
27	Male	White	ACG2021	1	8	B	
26	Female	Black/African American	ACG2021	1	14	C	
30	Female	White	ACG2021	1	14	F	
23	Female	White	ACG2021	1	14	B	
49	Male	White	ACG2021	1	8	A	
37	Male	Black/African American	ACG2021	1	14	A	
34	Female	Hispanic/Latino	ACG2021	1	14	B	
46	Female	White	ACG2021	1	14	A	
53	Male	White	ACG2021	1	8	B	
68	Female	White	ACG2021	1	14	A	
23	Female	Multi-Ethnic	ACG2021	1	14	C	
27	Male	White	ACG2021	1	14	C	
31	Male	Hispanic/Latino	ACG2021	1	8	A	
29	Male	Black/African American	ACG2021	1	14	W	
23	Female	White	ACG2021	1	14	A	
30	Male	White	ACG2021	1	14	A	
21	Unknown	Not Specified	ACG2021	1	8	A	
41	Female	White	ACG2021	1	14	A	
29	Male	White	ACG2021	1	14	C	
33	Male	White	ACG2021	1	14	F	
27	Female	White	ACG2021	1	8	A	
24	Male	White	ACG2021	1	14	A	
52	Female	Black/African American	ACG2021	1	14	B	
47	Male	Black/African American	ACG2021	1	14	C	
18	Female	Multi-Ethnic	ACG2021	2	8	A	
47	Male	White	ACG2021	1	14	F	
27	Male	White	ACG2021	1	14	A	
27	Male	White	ACG2021	1	14	F	
27	Female	White	ACG2021	1	8	W	
21	Male	White	ACG2021	1	14	B	
33	Female	White	ACG2021	1	14	B	
37	Female	White	ACG2021	1	14	C	
28	Female	White	ACG2021	1	8	A	
22	Female	Asian	ACG2021	1	14	C	
22	Male	White	ACG2021	1	14	B	
30	Male	White	ACG2021	1	14	B	
64	Male	Hispanic/Latino	ACG2021	1	8	F	
32	Male	Black/African American	ACG2021	1	14	A	
31	Male	White	ACG2021	1	14	A	
22	Male	White	ACG2021	1	14	B	
44	Male	Black/African American	ACG2021	1	8	F	
21	Female	White	ACG2021	1	14	A	
21	Female	White	ACG2021	1	14	A	
19	Male	White	ACG2021	1	14	A	
22	Female	White	ACG2021	1	8	A	
19	Female	White	ACG2021	1	14	B	
25	Female	White	ACG2021	1	14	WF	
19	Male	Hispanic/Latino	ACG2021	1	14	A	
19	Female	White	ACG2021	1	8	A	
20	Female	White	ACG2021	1	14	B	
21	Female	Black/African American	ACG2021	1	14	B	
20	Female	White	ACG2021	1	14	A	
22	Unknown	White	ACG2021	1	8	A	
30	Female	White	ACG2021	1	14	W	
26	Female	White	ACG2021	1	14	A	
21	Female	White	ACG2021	1	14	B	
51	Female	Black/African American	ACG2021	1	8	C	
44	Female	Hispanic/Latino	ACG2021	1	14	A	
40	Female	White	ACG2021	1	14	F	
28	Female	White	ACG2021	1	14	B	
40	Male	Black/African American	ACG2021	1	8	W	
39	Female	Black/African American	ACG2021	1	14	C	
21	Male	White	ACG2021	1	14	A	
21	Female	White	ACG2021	1	14	B	
30	Male	White	ACG2021	1	8	A	
35	Male	White	ACG2021	1	14	A	
29	Female	White	ACG2021	1	14	C	
44	Female	White	ACG2021	1	14	A	
30	Male	White	ACG2021	1	8	C	
34	Female	White	ACG2021	1	14	A	
29	Male	White	ACG2021	1	14	B	
30	Female	Hispanic/Latino	ACG2021	1	14	B	
35	Female	Black/African American	ACG2021	1	8	A	
23	Male	White	ACG2021	1	14	B	
45	Male	White	ACG2021	1	14	A	
26	Female	White	ACG2021	1	14	A	
22	Female	Hispanic/Latino	ACG2021	2	8	C	
42	Female	White	ACG2021	1	14	B	
31	Male	White	ACG2021	1	14	B	
34	Male	Hispanic/Latino	ACG2021	1	14	C	
44	Male	White	ACG2021	1	8	A	
22	Female	Not Specified	ACG2021	1	14	A	
27	Female	White	ACG2021	1	14	B	
34	Female	Hispanic/Latino	ACG2021	1	14	C	
41	Female	White	ACG2021	1	8	A	
31	Female	Not Specified	ACG2021	1	14	D	
30	Male	Hispanic/Latino	ACG2021	1	14	W	
30	Male	White	ACG2021	1	14	W	
29	Female	Black/African American	ACG2021	1	8	W	
58	Female	Black/African American	ACG2021	1	14	WF	
45	Male	Black/African American	ACG2021	1	14	W	
20	Male	White	ACG2021	1	14	B	
41	Male	White	ACG2021	1	8	W	
34	Male	Hispanic/Latino	ACG2021	1	14	A	
40	Female	White	ACG2021	1	14	B	
52	Male	Not Specified	ACG2021	1	14	B	
28	Male	White	ACG2021	1	8	A	
33	Female	White	ACG2021	1	14	F	
47	Female	White	ACG2021	1	14	C	
23	Female	White	ACG2021	1	14	W	
28	Female	White	ACG2021	1	8	D	
28	Female	White	ACG2021	1	14	F	
38	Female	White	ACG2021	1	14	A	
33	Male	White	ACG2021	1	14	A	
55	Female	Black/African American	ACG2021	1	8	B	
22	Female	White	ACG2021	1	14	C	
42	Female	White	ACG2021	1	14	A	
23	Male	White	ACG2021	1	14	B	
23	Male	White	ACG2021	1	8	C	
38	Male	Black/African American	ACG2021	1	14	F	
26	Female	White	ACG2021	1	14	B	
47	Male	White	ACG2021	1	14	WF	
23	Male	White	ACG2021	1	8	A	
28	Male	Hispanic/Latino	ACG2021	2	14	WF	
27	Female	White	ACG2021	1	14	A	
39	Male	Black/African American	ACG2021	1	14	A	
23	Female	White	ACG2021	1	8	B	
28	Female	White	ACG2021	1	14	B	
36	Female	Hispanic/Latino	ACG2021	1	14	B	
37	Male	Black/African American	ACG2021	1	14	W	
25	Female	White	ACG2021	1	8	B	
30	Unknown	White	ACG2021	1	14	C	
20	Male	White	ACG2021	1	14	A	
44	Male	Black/African American	ACG2021	1	14	WF	
55	Male	White	ACG2021	1	8	A	
22	Female	White	ACG2021	2	14	A	
38	Female	Black/African American	ACG2021	1	14	A	
26	Male	White	ACG2021	2	14	A	
30	Male	White	ACG2021	2	8	B	
26	Male	White	ACG2021	1	14	C	
24	Female	White	ACG2021	2	14	F	
22	Male	White	ACG2021	1	14	B	
24	Female	White	ACG2021	1	8	A	
26	Female	White	ACG2021	1	14	C	
31	Male	Hispanic/Latino	ACG2021	1	14	W	
23	Male	White	ACG2021	1	14	A	
21	Male	Hispanic/Latino	ACG2021	2	8	A	
20	Male	Black/African American	ACG2021	2	14	W	
22	Female	White	ACG2021	2	14	C	
39	Female	White	ACG2021	2	14	F	
22	Female	White	ACG2021	1	8	W	
22	Male	Not Specified	ACG2021	2	14	B	
27	Male	White	ACG2021	2	14	A	
26	Female	White	ACG2021	2	14	B	
19	Male	White	ACG2021	2	8	W	
34	Male	White	ACG2021	2	14	W	
18	Male	White	ACG2021	2	14	B	
33	Male	White	ACG2021	2	14	F	
28	Female	White	ACG2021	2	8	F	
18	Male	White	ACG2021	2	14	B	
20	Male	White	ACG2021	2	14	F	
21	Female	White	ACG2021	2	14	B	
31	Male	White	ACG2021	2	8	A	
21	Male	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	14	A	
21	Unknown	White	ACG2021	1	14	A	
22	Female	White	ACG2021	1	8	A	
21	Female	White	ACG2021	1	14	A	
20	Unknown	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	14	A	
19	Female	White	ACG2021	1	8	A	
24	Female	Hispanic/Latino	ACG2021	1	14	B	
31	Female	Hispanic/Latino	ACG2021	1	14	A	
43	Unknown	White	ACG2021	1	14	A	
29	Female	Not Specified	ACG2021	1	8	F	
24	Female	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	8	A	
22	Female	White	ACG2021	1	14	C	
20	Female	Hispanic/Latino	ACG2021	1	14	D	
46	Female	White	ACG2021	1	14	F	
41	Female	White	ACG2021	1	8	A	
66	Male	White	ACG2021	1	14	A	
18	Male	White	ACG2021	1	14	A	
22	Male	Black/African American	ACG2021	2	14	F	
42	Female	White	ACG2021	1	8	B	
24	Male	Black/African American	ACG2021	1	14	B	
20	Male	White	ACG2021	1	14	A	
21	Female	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	8	A	
21	Female	White	ACG2021	1	14	A	
20	Female	White	ACG2021	1	14	A	
21	Male	White	ACG2021	1	14	B	
20	Female	White	ACG2021	1	8	A	
21	Male	White	ACG2021	1	14	C	
30	Female	Black/African American	ACG2021	2	14	A	
56	Male	Black/African American	ACG2021	2	14	F	
33	Female	White	ACG2021	1	8	W	
39	Female	Asian	ACG2021	1	14	A	
21	Female	Hispanic/Latino	ACG2021	1	14	D	
54	Male	White	ACG2021	1	14	B	
20	Male	White	ACG2021	1	8	F	
29	Female	White	ACG2021	1	14	F	
36	Male	White	ACG2021	1	14	A	
26	Male	White	ACG2021	1	14	W	
24	Male	Not Specified	ACG2021	1	8	A	
21	Female	Black/African American	ACG2021	1	14	WF	
19	Male	Not Specified	ACG2021	1	14	W	
38	Female	Hispanic/Latino	ACG2021	1	14	D	
33	Male	White	ACG2021	2	8	B	
48	Female	White	ACG2021	2	14	A	
34	Male	White	ACG2021	1	14	F	
28	Female	Hispanic/Latino	ACG2021	1	14	B	
35	Female	White	ACG2021	1	8	W	
25	Male	Hispanic/Latino	ACG2021	1	14	A	
31	Male	White	ACG2021	1	14	C	
29	Unknown	White	ACG2021	1	14	B	
20	Male	White	ACG2021	1	8	WF	
58	Female	Black/African American	ACG2021	1	14	F	
24	Male	Hispanic/Latino	ACG2021	1	14	D	
30	Female	White	ACG2021	1	14	C	
23	Male	Hispanic/Latino	ACG2021	1	8	F	
22	Male	White	ACG2021	1	14	W	
30	Female	White	ACG2021	1	14	WF	
29	Female	White	ACG2021	1	14	B	
59	Female	White	ACG2021	1	8	C	
48	Female	White	ACG2021	1	14	A	
21	Female	Black/African American	ACG2021	1	14	D	
22	Male	White	ACG2021	1	14	B	
54	Male	Black/African American	ACG2021	1	8	WF	
59	Male	White	ACG2021	1	14	B	
27	Male	Hispanic/Latino	ACG2021	2	14	A	
53	Male	Hispanic/Latino	ACG2021	2	14	A	
23	Male	Hispanic/Latino	ACG2021	2	8	B	
22	Male	Black/African American	ACG2021	2	14	B	
23	Female	White	ACG2021	1	14	W	
25	Female	Asian	ACG2021	2	14	A	
23	Female	Black/African American	ACG2021	2	8	C	
43	Male	White	ACG2021	2	14	D	
21	Female	White	ACG2021	2	14	C	
48	Female	White	ACG2021	2	14	B	
27	Female	White	ACG2021	2	8	A	
31	Male	White	ACG2021	2	14	B	
22	Male	White	ACG2021	2	14	C	
28	Male	White	ACG2021	2	14	A	
31	Male	Black/African American	ACG2021	2	8	WF	
20	Female	White	ACG2021	2	14	A	
31	Male	Hispanic/Latino	ACG2021	2	14	C	
25	Male	White	ACG2021	1	14	A	
33	Female	Hispanic/Latino	ACG2021	2	8	B	
23	Female	Black/African American	ACG2021	2	14	W	
25	Female	White	ACG2021	2	14	F	
20	Female	White	ACG2021	1	14	A	
21	Male	White	ACG2021	1	8	B	
48	Male	White	ACG2021	2	14	B	
22	Female	White	ACG2021	2	14	C	
26	Male	White	ACG2021	2	14	B	
27	Male	Black/African American	ACG2021	2	8	B	
32	Female	White	ACG2021	2	14	A	
21	Male	Multi-Ethnic	ACG2021	2	14	A	
44	Male	White	ACG2021	2	14	A	
21	Female	White	ACG2021	2	8	A	
24	Male	White	ACG2021	2	14	A	
24	Male	White	ACG2021	2	14	B	
48	Male	White	ACG2021	2	14	A	
21	Female	Asian	ACG2021	2	8	A	
22	Female	White	ACG2021	2	14	B	
35	Female	Hispanic/Latino	ACG2021	2	14	D	
34	Female	Multi-Ethnic	ACG2021	2	14	B	
22	Male	Black/African American	ACG2021	2	8	C	
41	Female	White	ACG2021	2	14	A	
24	Female	Asian	ACG2021	2	14	A	
23	Female	White	ACG2021	2	14	B	
60	Male	White	ACG2021	2	8	A	
29	Female	White	ACG2021	2	14	C	
35	Male	Black/African American	ACG2021	2	14	D	
27	Male	Hispanic/Latino	ACG2021	2	14	B	
53	Male	Black/African American	ACG2021	2	8	C	
36	Male	Black/African American	ACG2021	2	14	B	
31	Male	White	ACG2021	2	14	B	
19	Male	White	ACG2021	2	14	B	
26	Female	White	ACG2021	2	8	B	
27	Male	Not Specified	ACG2021	2	14	B	
25	Male	White	ACG2021	2	14	A	
22	Female	White	ACG2021	2	14	B	
27	Female	Black/African American	ACG2021	2	8	W	
21	Male	Black/African American	ACG2021	2	14	B	
22	Male	White	ACG2021	2	14	W	
30	Male	White	ACG2021	2	14	A	
19	Male	White	ACG2021	2	8	WF	
27	Male	White	ACG2021	2	14	A	
32	Male	White	ACG2021	2	14	A	
24	Female	Asian	ACG2021	2	14	B	
26	Male	Multi-Ethnic	ACG2021	2	8	C	
20	Female	White	ACG2021	1	14	W	
60	Female	Not Specified	ACG2021	1	14	F	
20	Male	Hispanic/Latino	ACG2021	2	14	D	
30	Female	White	ACG2021	1	8	D	
23	Female	Hispanic/Latino	ACG2021	1	14	F	
32	Female	Asian	ACG2021	1	14	B	
28	Male	Black/African American	ACG2021	1	14	W	
21	Male	Hispanic/Latino	ACG2021	2	8	B	
39	Female	Black/African American	ACG2021	1	14	WF	
19	Male	White	ACG2021	1	14	A	
44	Female	Hispanic/Latino	ACG2021	1	14	A	
44	Male	White	ACG2021	1	8	B	
27	Male	White	ACG2021	1	14	W	
42	Male	White	ACG2021	1	14	WF	
33	Unknown	White	ACG2021	1	14	F	
33	Female	White	ACG2021	1	8	A	
32	Female	White	ACG2021	1	14	W	
26	Female	Hispanic/Latino	ACG2021	1	14	B	
45	Male	Hispanic/Latino	ACG2021	1	14	B	
28	Female	White	ACG2021	1	8	C	
36	Female	Hispanic/Latino	ACG2021	1	14	WF	
26	Female	Black/African American	ACG2021	1	14	C	
49	Female	Black/African American	ACG2021	1	14	W	
31	Male	White	ACG2021	1	8	A	
22	Male	White	ACG2021	1	14	A	
64	Male	White	ACG2021	2	14	WF	
38	Female	White	ACG2021	1	14	A	
35	Male	Asian	ACG2021	1	8	A	
22	Female	White	ACG2021	1	14	W	
40	Male	Black/African American	ACG2021	1	14	A	
33	Female	Black/African American	ACG2021	1	14	B	
40	Male	White	ACG2021	1	8	B	
22	Male	White	ACG2021	1	14	W	
30	Male	Multi-Ethnic	ACG2021	1	14	F	
26	Female	Hispanic/Latino	ACG2021	1	14	WF	
32	Male	White	ACG2021	1	8	A	
22	Female	Multi-Ethnic	ACG2021	1	14	WF	
22	Female	White	ACG2021	1	14	B	
23	Male	White	ACG2021	1	14	W	
25	Female	Black/African American	ACG2021	1	8	B	
38	Male	Black/African American	ACG2021	1	14	A	
54	Female	Hispanic/Latino	ACG2021	1	14	A	
22	Male	White	ACG2021	1	14	A	
19	Female	White	ACG2021	1	8	A	
24	Male	White	ACG2021	1	14	B	
26	Male	White	ACG2021	1	14	C	
40	Male	White	ACG2021	1	14	W	
22	Female	Black/African American	ACG2021	1	8	C	
26	Male	White	ACG2021	1	14	W	
29	Female	Black/African American	ACG2021	1	14	B	
48	Female	White	ACG2021	1	14	A	
23	Female	Black/African American	ACG2021	1	8	W	
28	Female	Black/African American	ACG2021	1	14	A	
40	Female	Black/African American	ACG2021	1	14	W	
29	Female	White	ACG2021	2	14	B	
21	Male	White	ACG2021	2	8	F	
23	Female	Multi-Ethnic	ACG2021	2	14	B	
28	Unknown	White	ACG2021	2	14	B	
23	Male	White	ACG2021	2	14	B	
23	Male	White	ACG2021	2	8	D	
27	Female	Hispanic/Latino	ACG2021	2	14	C	
27	Male	White	ACG2021	2	14	A	
29	Male	White	ACG2021	2	14	B	
21	Female	White	ACG2021	2	8	WF	
21	Male	White	ACG2021	2	14	D	
24	Female	Hispanic/Latino	ACG2021	1	14	F	
25	Male	White	ACG2021	1	14	A	
58	Female	White	ACG2021	1	8	B	
37	Female	Hispanic/Latino	ACG2021	1	14	F	
23	Male	Asian	ACG2021	2	14	C	
23	Male	White	ACG2021	1	14	WF	
51	Female	White	ACG2021	1	8	F	
22	Male	White	ACG2021	1	14	C	
26	Female	Hispanic/Latino	ACG2021	1	14	B	
56	Male	Black/African American	ACG2021	1	14	A	
39	Female	Hispanic/Latino	ACG2021	1	8	F	
30	Female	Black/African American	ACG2021	1	14	WF	
22	Male	White	ACG2021	2	14	B	
